"site_order","site_description","site_id","category","coastline","long","lat","active","site_id-2","sample_date","sample_time","analysis_completed","sample_temp_c","censored_value","numeric_value","filename","lab_code","monitoring_group"
"7","Milnerton Lighthouse","XCN04","Recreational Node","Atlantic","18.48665","-33.88135","True","XCN04","2025-01-13","10:45:00","2025-01-15","12","2","2","CWQ_2025-01-13.pdf","WLAB","routine"
"6","Tableview","XCN06","Recreational Node","Atlantic","18.4761","-33.82303333","True","XCN06","2025-01-13","10:29:00","2025-01-15","12","2","2","CWQ_2025-01-13.pdf","WLAB","routine"
"5","Small Bay","CN37","Recreational Node","Atlantic","18.45822252","-33.79914844","True","CN37","2025-01-13","10:15:00","2025-01-15","12","32","32","CWQ_2025-01-13.pdf","WLAB","routine"
"74","Blouberg Big Bay Near STW Drain","XCN13","Coastal Monitoring Point","Atlantic","18.45003217","-33.78464061","True","XCN13","2025-01-13","09:50:00","2025-01-15","12","ND","0","CWQ_2025-01-13.pdf","WLAB","routine"
"4","Big Bay","XCN12","Recreational Node","Atlantic","18.45666667","-33.7938","True","XCN12","2025-01-13","10:03:00","2025-01-15","12","ND","0","CWQ_2025-01-13.pdf","WLAB","routine"
"3","Melkbosstrand","XCN07","Recreational Node","Atlantic","18.44006","-33.726691","True","XCN07","2025-01-13","09:31:00","2025-01-15","12","2","2","CWQ_2025-01-13.pdf","WLAB","routine"
"15","Saunders Rocks Tidal Pool Outside","CN16O","Recreational Node","Atlantic","18.377186","-33.924225","True","CN16O","2025-01-13","11:29:00","2025-01-15","12","360","360","CWQ_2025-01-13.pdf","WLAB","routine"
"16","Saunders Rocks Tidal Pool","CN16I","Recreational Node","Atlantic","18.377048","-33.924335","True","CN16I","2025-01-13","11:28:00","2025-01-15","12","12","12","CWQ_2025-01-13.pdf","WLAB","routine"
"79","Saunders Rocks Sandy Beach","CN16A","Coastal Monitoring Point","Atlantic","18.377242","-33.923944","True","CN16A","2025-01-13","11:29:00","2025-01-15","12","43","43","CWQ_2025-01-13.pdf","WLAB","routine"
"2","Silwerstroomstrand","XCN14","Recreational Node","Atlantic","18.359023","-33.588165","True","XCN14","2025-01-13","09:06:00","2025-01-15","12","ND","0","CWQ_2025-01-13.pdf","WLAB","routine"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-01-13","07:16:00","2025-01-15","6","9","9","2025-01-13 Strand WALAB.pdf.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-01-13","07:22:00","2025-01-15","6","13","13","2025-01-13 Strand WALAB.pdf.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-13","12:24:00","2025-01-15","12","2","2","2025-01-13_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-13","12:29:00","2025-01-15","12","1","1","2025-01-13_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-13","12:45:00","2025-01-15","12","3","3","2025-01-13_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-10","09:46:00","2025-01-12","6.5","2","2","2025-01-10_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-10","10:03:00","2025-01-12","6.5","5","5","2025-01-10_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-10","09:50:00","2025-01-12","6.5","7","7","2025-01-10_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"57","Muizenberg Pavilion","CS16","Recreational Node","False Bay","18.472645","-34.107968","True","CS16","2025-01-09","08:04:00","2025-01-11","10","6","6","CWQ_2025-01-09.pdf","WLAB","routine"
"45","Glencairn Tidal Pool","CS38","Recreational Node","False Bay","18.432068","-34.162559","True","CS38","2025-01-09","09:22:00","2025-01-11","10","2","2","CWQ_2025-01-09.pdf","WLAB","routine"
"44","Simons Town Long Beach","XCS14","Recreational Node","False Bay","18.42655556","-34.18741667","True","XCS14","2025-01-09","09:32:00","2025-01-11","10","ND","0","CWQ_2025-01-09.pdf","WLAB","routine"
"43","Seaforth Beach","XCS13","Recreational Node","False Bay","18.44663889","-34.19394444","True","XCS13","2025-01-09","09:45:00","2025-01-11","10","139","139","CWQ_2025-01-09.pdf","WLAB","routine"
"36","Long Beach Kommetjie","XCN02","Recreational Node","Atlantic","18.32828889","-34.13676667","True","XCN02","2025-01-09","10:24:00","2025-01-11","10","1","1","CWQ_2025-01-09.pdf","WLAB","routine"
"56","Muizenberg Surfers Corner","CS34","Recreational Node","False Bay","18.470834","-34.108983","True","CS34","2025-01-09","08:18:00","2025-01-11","10","32","32","CWQ_2025-01-09.pdf","WLAB","routine"
"55","St James Tidal Pool","CS04","Recreational Node","False Bay","18.459533","-34.118862","True","CS04","2025-01-09","08:28:00","2025-01-11","10","7","7","CWQ_2025-01-09.pdf","WLAB","routine"
"54","Dangers Beach","CS44","Recreational Node","False Bay","18.4561023","-34.12143007","True","CS44","2025-01-09","08:35:00","2025-01-11","10","1","1","CWQ_2025-01-09.pdf","WLAB","routine"
"53","Dalebrook Tidal Pool","CS03","Recreational Node","False Bay","18.45291667","-34.12403333","True","CS03","2025-01-09","08:42:00","2025-01-11","10","11","11","CWQ_2025-01-09.pdf","WLAB","routine"
"52","Kalk Bay Tidal Pool","CS02","Recreational Node","False Bay","18.4506","-34.12638333","True","CS02","2025-01-09","08:50:00","2025-01-11","10","24","24","CWQ_2025-01-09.pdf","WLAB","routine"
"47","Fish Hoek Beach Jager Walk","CS35","Recreational Node","False Bay","18.432959","-34.141276","True","CS35","2025-01-09","09:00:00","2025-01-11","10","92","92","CWQ_2025-01-09.pdf","WLAB","routine"
"48","Fish Hoek Beach","CS41","Recreational Node","False Bay","18.43275173","-34.1394567","True","CS41","2025-01-09","09:02:00","2025-01-11","10","60","60","CWQ_2025-01-09.pdf","WLAB","routine"
"46","Glencairn Beach","XCS15","Recreational Node","False Bay","18.43218333","-34.15981667","True","XCS15","2025-01-09","09:16:00","2025-01-11","10","ND","0","CWQ_2025-01-09.pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-09","10:05:00","2025-01-11","9","3","3","2025-01-09_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-09","09:45:00","2025-01-11","9","1","1","2025-01-09_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-09","09:50:00","2025-01-11","9","ND","0","2025-01-09_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"101","Strand Beach Between Melkbaai and Da Gama Street","CS31","Coastal Monitoring Point","False Bay","18.81975","-34.1093611","True","CS31","2025-01-08",NULL,"2025-01-10","12","1","1","CWQ_2025-01-08.pdf","WLAB","routine"
"63","Mnandi Beach","CS19","Recreational Node","False Bay","18.622209","-34.075324","True","CS19","2025-01-08",NULL,"2025-01-10","12","ND","0","CWQ_2025-01-08.pdf","WLAB","routine"
"64","Monwabisi Tidal Pool","XCS18","Recreational Node","False Bay","18.68863333","-34.07313333","True","XCS18","2025-01-08",NULL,"2025-01-10","12","4","4","CWQ_2025-01-08.pdf","WLAB","routine"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-01-08",NULL,"2025-01-10","12","2","2","CWQ_2025-01-08.pdf","WLAB","routine"
"98","Strand Adjacent to Water Slides","CS32","Coastal Monitoring Point","False Bay","18.814436","-34.105044","True","CS32","2025-01-08",NULL,"2025-01-10","12","1","1","CWQ_2025-01-08.pdf","WLAB","routine"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-01-08",NULL,"2025-01-10","12","3","3","CWQ_2025-01-08.pdf","WLAB","routine"
"61","Strandfontein Beach","CS45","Recreational Node","False Bay","18.55744323","-34.08733837","True","CS45","2025-01-08",NULL,"2025-01-10","12","3","3","CWQ_2025-01-08.pdf","WLAB","routine"
"69","Strand Harmonie Park Jetty","XCS29","Recreational Node","False Bay","18.84579525","-34.13991145","True","XCS29","2025-01-08",NULL,"2025-01-10","12","29","29","CWQ_2025-01-08.pdf","WLAB","routine"
"60","Strandfontein Tidal Pool","CS17","Recreational Node","False Bay","18.55351667","-34.08911667","True","CS17","2025-01-08",NULL,"2025-01-10","12","ND","0","CWQ_2025-01-08.pdf","WLAB","routine"
"70","Gordons Bay East Beach","XCS05","Recreational Node","False Bay","18.86756667","-34.160632","True","XCS05","2025-01-08",NULL,"2025-01-10","12","5","5","CWQ_2025-01-08.pdf","WLAB","routine"
"72","Gordons Bay Bikini Beach","XCS08","Recreational Node","False Bay","18.85868333","-34.16555","True","XCS08","2025-01-08",NULL,"2025-01-10","12","3","3","CWQ_2025-01-08.pdf","WLAB","routine"
"71","Gordons Bay Milkwoods","CS29","Recreational Node","False Bay","18.865056","-34.161691","True","CS29","2025-01-08",NULL,"2025-01-10","12","2","2","CWQ_2025-01-08.pdf","WLAB","routine"
"73","Kogel Bay Beach","XCS09","Recreational Node","False Bay","18.85032","-34.236774","True","XCS09","2025-01-08",NULL,"2025-01-10","12","ND","0","CWQ_2025-01-08.pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-08","10:14:00","2025-01-10","10.6","6","6","2025-01-08_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-08","10:26:00","2025-01-10","10.6","3","3","2025-01-08_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-08","10:10:00","2025-01-10","10.6","2","2","2025-01-08_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"28","Beta Beach","CN40","Recreational Node","Atlantic","18.37450268","-33.95956009","True","CN40","2025-01-07","09:08:00","2025-01-09","8.5","43","43","CWQ_2025-01-07.pdf","WLAB","routine"
"18","Clifton Fourth Beach","CN09","Recreational Node","Atlantic","18.374417","-33.940619","True","CN09","2025-01-07","10:04:00","2025-01-09","8.5","ND","0","CWQ_2025-01-07.pdf","WLAB","routine"
"19","Maidens Cove North Sandy Cove","CN10","Recreational Node","Atlantic","18.37227917","-33.94339361","True","CN10","2025-01-07","09:54:00","2025-01-09","8.5","3","3","CWQ_2025-01-07.pdf","WLAB","routine"
"20","Maidens Cove Tidal Pool West Inside","CN19I","Recreational Node","Atlantic","18.37335","-33.944889","True","CN19I","2025-01-07","09:58:00","2025-01-09","8.5","1","1","CWQ_2025-01-07.pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-07","09:43:00","2025-01-09","8.5","1","1","CWQ_2025-01-07.pdf","WLAB","routine"
"26","Camps Bay Tidal Pool","CN12A","Recreational Node","Atlantic","18.375176","-33.955052","True","CN12A","2025-01-07","09:19:00","2025-01-09","8.5","20","20","CWQ_2025-01-07.pdf","WLAB","routine"
"81","Camps Bay Tidal Pool Outside","CN12O","Coastal Monitoring Point","Atlantic","18.3751025","-33.95513444","True","CN12O","2025-01-07","09:19:00","2025-01-09","8.5","1","1","CWQ_2025-01-07.pdf","WLAB","routine"
"23","Camps Bay North","CN30","Recreational Node","Atlantic","18.377445","-33.948847","True","CN30","2025-01-07","09:40:00","2025-01-09","8.5","24","24","CWQ_2025-01-07.pdf","WLAB","routine"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-07","09:29:00","2025-01-09","8.5","1","1","CWQ_2025-01-07.pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-07","09:32:00","2025-01-09","8.5","2","2","CWQ_2025-01-07.pdf","WLAB","routine"
"31","Oudekraal","XCN09","Recreational Node","Atlantic","18.3496747222222","-33.987235","True","XCN09","2025-01-07","08:54:00","2025-01-09","8.5","6","6","CWQ_2025-01-07.pdf","WLAB","routine"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2025-01-07","08:24:00","2025-01-09","8.5","21","21","CWQ_2025-01-07.pdf","WLAB","routine"
"32","Llandudno","XCN03","Recreational Node","Atlantic","18.34031","-34.007816","True","XCN03","2025-01-07","08:38:00","2025-01-09","8.5","1","1","CWQ_2025-01-07.pdf","WLAB","routine"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2025-01-07","08:15:00","2025-01-09","8.5","4","4","CWQ_2025-01-07.pdf","WLAB","routine"
"29","Bakoven Beach","CN21","Recreational Node","Atlantic","18.37306972","-33.96049972","True","CN21","2025-01-07","09:09:00","2025-01-09","8.5","79","79","CWQ_2025-01-07.pdf","WLAB","routine"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-07","09:29:00","2025-01-09","11.5","1","1","2025-01-07_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-07","09:31:00","2025-01-09","11.5","2","2","2025-01-07_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-07","09:43:00","2025-01-09","11.5","6","6","2025-01-07_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"3","Melkbosstrand","XCN07","Recreational Node","Atlantic","18.44006","-33.726691","True","XCN07","2025-01-06","08:24:00","2025-01-08","13","2","2","CWQ_2025-01-06.pdf","WLAB","routine"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2025-01-06","11:29:00","2025-01-08","13","2","2","CWQ_2025-01-06.pdf","WLAB","routine"
"12","Milton Beach Tidal Pool","CN18I","Recreational Node","Atlantic","18.386189","-33.914455","True","CN18I","2025-01-06","11:11:00","2025-01-08","13","2","2","CWQ_2025-01-06.pdf","WLAB","routine"
"15","Saunders Rocks Tidal Pool Outside","CN16O","Recreational Node","Atlantic","18.377186","-33.924225","True","CN16O","2025-01-06","10:59:00","2025-01-08","13","8","8","CWQ_2025-01-06.pdf","WLAB","routine"
"1","Silwerstroomstrand Tidal Pool","XCN08","Recreational Node","Atlantic","18.36005","-33.59123333","True","XCN08","2025-01-06","08:55:00","2025-01-08","13","ND","0","CWQ_2025-01-06.pdf","WLAB","routine"
"16","Saunders Rocks Tidal Pool","CN16I","Recreational Node","Atlantic","18.377048","-33.924335","True","CN16I","2025-01-06","10:57:00","2025-01-08","13","ND","0","CWQ_2025-01-06.pdf","WLAB","routine"
"8","Lagoon Beach","CN22","Recreational Node","Atlantic","18.481274","-33.892047","True","CN22","2025-01-06","10:26:00","2025-01-08","13","12","12","CWQ_2025-01-06.pdf","WLAB","routine"
"7","Milnerton Lighthouse","XCN04","Recreational Node","Atlantic","18.48665","-33.88135","True","XCN04","2025-01-06","10:17:00","2025-01-08","13","3","3","CWQ_2025-01-06.pdf","WLAB","routine"
"6","Tableview","XCN06","Recreational Node","Atlantic","18.4761","-33.82303333","True","XCN06","2025-01-06","10:00:00","2025-01-08","13","3","3","CWQ_2025-01-06.pdf","WLAB","routine"
"5","Small Bay","CN37","Recreational Node","Atlantic","18.45822252","-33.79914844","True","CN37","2025-01-06","09:47:00","2025-01-08","13","30","30","CWQ_2025-01-06.pdf","WLAB","routine"
"4","Big Bay","XCN12","Recreational Node","Atlantic","18.45666667","-33.7938","True","XCN12","2025-01-06","09:38:00","2025-01-08","13","7","7","CWQ_2025-01-06.pdf","WLAB","routine"
"2","Silwerstroomstrand","XCN14","Recreational Node","Atlantic","18.359023","-33.588165","True","XCN14","2025-01-06","08:57:00","2025-01-08","13","1","1","CWQ_2025-01-06.pdf","WLAB","routine"
"10","Three Anchor Bay Beach","CN36","Recreational Node","Atlantic","18.39798198","-33.90611137","True","CN36","2025-01-06","11:21:00","2025-01-08","13","24","24","CWQ_2025-01-06.pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-06","10:33:00","2025-01-08","16","1","1","2025-01-06_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-06","10:29:00","2025-01-08","16","3","3","2025-01-06_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-06","10:44:00","2025-01-08","16","3","3","2025-01-06_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"44","Simons Town Long Beach","XCS14","Recreational Node","False Bay","18.42655556","-34.18741667","True","XCS14","2025-01-03","09:05:00","2025-01-05","6.5","37","37","CWQ_2024-01-03.pdf","WLAB","routine"
"45","Glencairn Tidal Pool","CS38","Recreational Node","False Bay","18.432068","-34.162559","True","CS38","2025-01-03","08:53:00","2025-01-05","6.5","44","44","CWQ_2024-01-03.pdf","WLAB","routine"
"46","Glencairn Beach","XCS15","Recreational Node","False Bay","18.43218333","-34.15981667","True","XCS15","2025-01-03","08:58:00","2025-01-05","6.5","13","13","CWQ_2024-01-03.pdf","WLAB","routine"
"49","Clovelly Beach","XCS17","Recreational Node","False Bay","18.43955","-34.13281667","True","XCS17","2025-01-03","08:28:00","2025-01-05","6.5","36","36","CWQ_2024-01-03.pdf","WLAB","routine"
"48","Fish Hoek Beach","CS41","Recreational Node","False Bay","18.43275173","-34.1394567","True","CS41","2025-01-03","08:39:00","2025-01-05","6.5","85","85","CWQ_2024-01-03.pdf","WLAB","routine"
"47","Fish Hoek Beach Jager Walk","CS35","Recreational Node","False Bay","18.432959","-34.141276","True","CS35","2025-01-03","08:40:00","2025-01-05","6.5","39","39","CWQ_2024-01-03.pdf","WLAB","routine"
"51","Kalk Bay Harbour Beach","CS01A","Recreational Node","False Bay","18.4483","-34.12875","True","CS01A","2025-01-03","08:18:00","2025-01-05","6.5","145","145","CWQ_2024-01-03.pdf","WLAB","routine"
"52","Kalk Bay Tidal Pool","CS02","Recreational Node","False Bay","18.4506","-34.12638333","True","CS02","2025-01-03","08:10:00","2025-01-05","6.5","81","81","CWQ_2024-01-03.pdf","WLAB","routine"
"53","Dalebrook Tidal Pool","CS03","Recreational Node","False Bay","18.45291667","-34.12403333","True","CS03","2025-01-03","08:05:00","2025-01-05","6.5","24","24","CWQ_2024-01-03.pdf","WLAB","routine"
"54","Dangers Beach","CS44","Recreational Node","False Bay","18.4561023","-34.12143007","True","CS44","2025-01-03","07:59:00","2025-01-05","6.5","22","22","CWQ_2024-01-03.pdf","WLAB","routine"
"55","St James Tidal Pool","CS04","Recreational Node","False Bay","18.459533","-34.118862","True","CS04","2025-01-03","07:54:00","2025-01-05","6.5","32","32","CWQ_2024-01-03.pdf","WLAB","routine"
"57","Muizenberg Pavilion","CS16","Recreational Node","False Bay","18.472645","-34.107968","True","CS16","2025-01-03","07:38:00","2025-01-05","6.5","19","19","CWQ_2024-01-03.pdf","WLAB","routine"
"56","Muizenberg Surfers Corner","CS34","Recreational Node","False Bay","18.470834","-34.108983","True","CS34","2025-01-03","07:44:00","2025-01-05","6.5","31","31","CWQ_2024-01-03.pdf","WLAB","routine"
"39","Miller's Point Tidal Pool","CS37","Recreational Node","False Bay","18.476052","-34.231397","True","CS37","2025-01-03","10:11:00","2025-01-05","6.5","48","48","CWQ_2024-01-03.pdf","WLAB","routine"
"58","Sunrise Beach Parking Area","CS07","Recreational Node","False Bay","18.482613","-34.104809","True","CS07","2025-01-03","07:27:00","2025-01-05","6.5","35","35","CWQ_2024-01-03.pdf","WLAB","routine"
"40","Fishermans Beach","XCS12","Recreational Node","False Bay","18.45838889","-34.20596667","True","XCS12","2025-01-03","09:47:00","2025-01-05","6.5","12","12","CWQ_2024-01-03.pdf","WLAB","routine"
"41","Windmill Beach","CS36","Recreational Node","False Bay","18.45634199","-34.20104751","True","CS36","2025-01-03","09:36:00","2025-01-05","6.5","18","18","CWQ_2024-01-03.pdf","WLAB","routine"
"43","Seaforth Beach","XCS13","Recreational Node","False Bay","18.44663889","-34.19394444","True","XCS13","2025-01-03","09:15:00","2025-01-05","6.5","138","138","CWQ_2024-01-03.pdf","WLAB","routine"
"42","Boulders Beach","XCS32","Recreational Node","False Bay","18.45221667","-34.19796667","True","XCS32","2025-01-03","09:25:00","2025-01-05","6.5","162","162","CWQ_2024-01-03.pdf","WLAB","routine"
"85","Millers Point","XCS11","Coastal Monitoring Point","False Bay","18.471959","-34.229893","True","XCS11","2025-01-03","09:57:00","2025-01-05","6.5","21","21","CWQ_2024-01-03.pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-03","10:56:00","2025-01-05","7","24","24","2025-01-03_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-03","10:42:00","2025-01-05","7","6","6","2025-01-03_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-03","10:37:00","2025-01-05","7","4","4","2025-01-03_WALAB_Atlantic.pdf.pdf","WLAB","daily"
"96","Mnandi Beach West Of Lifesaving Tower","CS15","Coastal Monitoring Point","False Bay","18.61866667","-34.07538333","True","CS15","2025-01-02","08:15:00","2025-01-04","8.7","41","41","CWQ_2025-01-02.pdf","WLAB","routine"
"62","Blue Waters Resort","CS46","Recreational Node","False Bay","18.58049079","-34.08177896","True","CS46","2025-01-02","07:58:00","2025-01-04","8.7","45","45","CWQ_2025-01-02.pdf","WLAB","routine"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-01-02","10:48:00","2025-01-04","8.7","4","4","CWQ_2025-01-02.pdf","WLAB","routine"
"64","Monwabisi Tidal Pool","XCS18","Recreational Node","False Bay","18.68863333","-34.07313333","True","XCS18","2025-01-02","08:34:00","2025-01-04","8.7","14","14","CWQ_2025-01-02.pdf","WLAB","routine"
"63","Mnandi Beach","CS19","Recreational Node","False Bay","18.622209","-34.075324","True","CS19","2025-01-02","08:13:00","2025-01-04","8.7","16","16","CWQ_2025-01-02.pdf","WLAB","routine"
"71","Gordons Bay Milkwoods","CS29","Recreational Node","False Bay","18.865056","-34.161691","True","CS29","2025-01-02","09:47:00","2025-01-04","8.7","53","53","CWQ_2025-01-02.pdf","WLAB","routine"
"98","Strand Adjacent to Water Slides","CS32","Coastal Monitoring Point","False Bay","18.814436","-34.105044","True","CS32","2025-01-02","10:46:00","2025-01-04","8.7","56","56","CWQ_2025-01-02.pdf","WLAB","routine"
"65","Monwabisi Beach","XCS30","Recreational Node","False Bay","18.68996667","-34.07284056","True","XCS30","2025-01-02","08:32:00","2025-01-04","8.7","5","5","CWQ_2025-01-02.pdf","WLAB","routine"
"61","Strandfontein Beach","CS45","Recreational Node","False Bay","18.55744323","-34.08733837","True","CS45","2025-01-02","07:43:00","2025-01-04","8.7","22","22","CWQ_2025-01-02.pdf","WLAB","routine"
"60","Strandfontein Tidal Pool","CS17","Recreational Node","False Bay","18.55351667","-34.08911667","True","CS17","2025-01-02","07:45:00","2025-01-04","8.7","7","7","CWQ_2025-01-02.pdf","WLAB","routine"
"100","Strand Opposite Burnard Street","XCS27","Coastal Monitoring Point","False Bay","18.821155","-34.111664","True","XCS27","2025-01-02","10:30:00","2025-01-04","8.7","29","29","CWQ_2025-01-02.pdf","WLAB","routine"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-01-02","10:44:00","2025-01-04","8.7","14","14","CWQ_2025-01-02.pdf","WLAB","routine"
"69","Strand Harmonie Park Jetty","XCS29","Recreational Node","False Bay","18.84579525","-34.13991145","True","XCS29","2025-01-02","10:10:00","2025-01-04","8.7","16","16","CWQ_2025-01-02.pdf","WLAB","routine"
"70","Gordons Bay East Beach","XCS05","Recreational Node","False Bay","18.86756667","-34.160632","True","XCS05","2025-01-02","09:48:00","2025-01-04","8.7","39","39","CWQ_2025-01-02.pdf","WLAB","routine"
"105","Gordon's Bay Sir Lowry's Pass River","XCS04","Coastal Monitoring Point","False Bay","18.866507","-34.157527","True","XCS04","2025-01-02","09:58:00","2025-01-04","8.7","9","9","CWQ_2025-01-02.pdf","WLAB","routine"
"72","Gordons Bay Bikini Beach","XCS08","Recreational Node","False Bay","18.85868333","-34.16555","True","XCS08","2025-01-02","09:38:00","2025-01-04","8.7","72","72","CWQ_2025-01-02.pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-01-02","10:35:00","2025-01-04","11.2","9","9","2025-01-02_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-01-02","10:15:00","2025-01-04","11.2","2","2","2025-01-02_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-01-02","10:20:00","2025-01-04","11.2","11","11","2025-01-02_WALAB_Atlantic.pdf","WLAB","daily"
"26","Camps Bay Tidal Pool","CN12A","Recreational Node","Atlantic","18.375176","-33.955052","True","CN12A","2024-12-31","09:12:00","2025-01-01","10.2","8","8","CWQ_2024-12-31.pdf","WLAB","routine"
"17","Clifton Second Beach","CN42","Recreational Node","Atlantic","18.376607","-33.937505","True","CN42","2024-12-31","10:04:00","2025-01-01","10.2","23","23","CWQ_2024-12-31.pdf","WLAB","routine"
"23","Camps Bay North","CN30","Recreational Node","Atlantic","18.377445","-33.948847","True","CN30","2024-12-31","09:30:00","2025-01-01","10.2","33","33","CWQ_2024-12-31.pdf","WLAB","routine"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2024-12-31","09:21:00","2025-01-01","10.2","22","22","CWQ_2024-12-31.pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2024-12-31","09:20:00","2025-01-01","10.2","48","48","CWQ_2024-12-31.pdf","WLAB","routine"
"27","Barley Bay","CN14","Recreational Node","Atlantic","18.37688167","-33.95765444","True","CN14","2024-12-31","09:04:00","2025-01-01","10.2","9","9","CWQ_2024-12-31.pdf","WLAB","routine"
"28","Beta Beach","CN40","Recreational Node","Atlantic","18.37450268","-33.95956009","True","CN40","2024-12-31","08:58:00","2025-01-01","10.2","5","5","CWQ_2024-12-31.pdf","WLAB","routine"
